state,lon,lat,communityname,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,PersPerFam,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,PctHousOccup,PctHousOwnOcc,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccMedVal,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,ViolentCrimesPerPop
California,-122.0808,37.6688,Hayward,0.16,0.51,0.19,0.42,0.311516729,0.44,0.37,0.54,0.33,0.33,0.18,0.4,0.64,0.16,0.4,0.38,0.48,0.5,0.34,0.37,0.38,0.22,0.31,0.34,0.39,0.1,0.25,0.31,0.4,0.26,0.37,0.56,0.39,0.25,0.48,0.31,0.6,0.51,0.64,0.58,0.51,0.59,0.44,0.44,0.48,0.07,0.3,0.16,0.44,0.52,0.61,0.63,0.65,0.67,0.72,0.68,0.45,0.4,0.41,0.54,0.54,0.55,0.39,0.51,0.63,0.82,0.4,0.18,0.5,0.13,0.22,0.47,0.61,0.63,0.63,0.19,0.63,0.49,0.43,0.63,0.68,0.12,0.21,0.46
California,-122.5311,37.9735,San Rafael,0.06,0.3,0.06,0.75,0.34,0.27,0.26,0.42,0.27,0.44,0.08,0.5,0.55,0.32,0.65,0.42,0.24,0.49,0.66,0.71,0.41,0.26,0.39,0.24,0.33,0.03,0.2,0.2,0.17,0.62,0.27,0.58,0.16,0.48,0.2,0.64,0.61,0.57,0.71,0.3,0.6,0.7,0.54,0.57,0.56,0.02,0.26,0.07,0.57,0.63,0.66,0.66,0.86,0.83,0.79,0.73,0.59,0.5,0.19,0.29,0.3,0.34,0.43,0.27,0.6,0.86,0.44,0.17,0.5,0.08,0.18,0.21885208,0.67,0.81,0.63,0.26,0.64,0.42,0.43,0.52,0.59,0.05,0.24,0.23
California,-122.4869,37.6138,Pacifica,0.04,0.53,0.1,0.64,0.84,0.25,0.34,0.44,0.25,0.22,0.06,0.59,0.78,0.17,0.53,0.27,0.24,0.38,0.46,0.48,0.38,0.3,0.36,0.47,0.53,0.01,0.11,0.11,0.21,0.36,0.16,0.75,0.14,0.37,0.26,0.44,0.49,0.45,0.56,0.57,0.67,0.79,0.66,0.58,0.7,0.01,0.19,0.04,0.2,0.22,0.33,0.39,0.2,0.2,0.27,0.29,0.67,0.12,0.32,0.58,0.63,0.47,0.63,0.29,0.39,0.91,0.6,0.19,0.5,0.05,0.15,0.21885208,0.8,0.6,0.71,0.22,0.43,0.59,0.6,0.61,0.78,0.03,0.25,0.26
California,-117.0173,34.8958,Barstow,0.02,0.52,0.2,0.5,0.21,0.58,0.47,0.58,0.38,0.28,0.01,0.27,0.61,0.07,0.26,0.31,0.62,0.57,0.23,0.26,0.29,0.11,0.26,0.29,0.31,0.03,0.37,0.3,0.42,0.15,0.61,0.43,0.04,0.25,0.4,0.3,0.68,0.37,0.7,0.59,0.45,0.48,0.46,0.2,0.31,0.01,0.26,0.01,0.54,0.49,0.51,0.56,0.28,0.23,0.22,0.22,0.64,0.19,0.4,0.56,0.54,0.59,0.4,0.45,0.56,0.835877395,0.42,0.25,0.56,0.163686131,0.51,0.14,0.34,0.55,0.36,0.19,0.22,0.42,0.37,0.52,0.43,0.06,0.08,0.43
California,-121.9624,37.2358,Los Gatos,0.03,0.32,0.01,0.89,0.31,0.09,0.28,0.37,0.2,0.38,0.04,0.76,0.68,0.36,0.76,0.32,0.12,0.39,0.356383764,0.393759124,0.46,0.18,0.286421984,0.266842672,0.363011407,0.01,0.11,0.07,0.08,0.322378465,0.12,0.68,0.52,0.53,0.1,0.411463737,0.62,0.44,0.66,0.32,0.72,0.72,0.65,0.39,0.42,0.01,0.1,0.02,0.31,0.32,0.34,0.37,0.24,0.22,0.21,0.21,0.8,0.06,0.12,0.33,0.4,0.23,0.62,0.09,0.45,0.83,0.57,0.34,0.52,0.03,0.05,0.248,0.81,0.54,0.7,0.18,0.32,0.47,0.49,0.72,0.74,0.03,0.22,0.11
California,-117.8653,34.0203,Walnut,0.03,0.44155359,0.13,0.21,0.132,0.44,0.56,0.46,0.31,0.08,0.05,0.87,0.89,0.34,0.58,0.07,0.18,0.12,0.47,0.52,0.56,0.3,0.38,0.44,0.51,0.01,0.09,0.16,0.19,0.57,0.23,0.74,0.39,0.37,0.18,0.65,0.16,0.4,0.581245421,0.98,0.89,0.95,0.92,0.66,0.62,0.01,0.08,0.07,0.27,0.39,0.5,0.58,0.67,0.83,0.98,0.167,0.16,0.47,0.77,0.452,0.487,0.394,0.92,0.44,0.15,0.91,0.93,0.39,0.9,0.03,0.13,0.21885208,0.97,0.65,0.97,0.31,0.198,0.45,0.35,0.78,0.71,0.02,0.27,0.2
California,-117.1831,32.6859,Coronado,0.03,0.44155359,0.13,0.79,0.21,0.15,0.396790005,0.466675325,0.319,0.42,0.04,0.6,0.4,0.4,0.75,0.56,0.18,0.423875912,0.58,0.62,0.27,0.2,0.29,0.37,0.48,0.01,0.09,0.07,0.07,0.64,0.03,0.8,0.16,0.53,0.08,0.76,0.37,0.421,0.57,0.26,0.78,0.85,0.58,0.5,0.57,0.06,0.04,0.02,0.47,0.5,0.6,0.58,0.3,0.27,0.3,0.27,0.79,0.08,0.12,0.28,0.25,0.35,0.35,0.11,0.61,0.835877395,0.38,0.35,0.56,0.03,0.04,0.248,0.76,0.58,0.85,0.18,0.26,0.4628,0.11,0.637,0.663,0.02,0.29,0.14
California,-118.3617,34.09,West Hollywood,0.04,0.454,0.07,0.85,0.19,0.16,0.482,0.37,0.11,0.59,0.06,0.29,0.42,0.24,0.41,0.33,0.4,0.14,0.66,0.66,0.44,0.26,0.286421984,0.42,0.54,0.04,0.29,0.2,0.24,0.61,0.45,0.58,0.17,0.39,0.1,0.411463737,0.7,0.421,0.82,0.08,0.54,0.58,0.44,0.49,0.4,0.01,0.28,0.08,0.5,0.46,0.46,0.51,0.172,0.97,0.87,0.89,0.42,0.48,0.232,0.452,0.487,0.394,0.565,0.22,0.495,0.8,0.553620951,0.24,0.42,0.05,0.16,0.21885208,0.51,0.6,0.449,0.31,0.198,0.4628,0.38,0.58,0.4,0.063,0.219,0.222
California,-122.0438298,37.5933918,Union City,0.07,0.44155359,0.17,0.14,0.132,0.46,0.49,0.54,0.34,0.19,0.09,0.58,0.85,0.2,0.43,0.21,0.47,0.3,0.33,0.39,0.41,0.34,0.31,0.36,0.41,0.03,0.16,0.32,0.38,0.32,0.25,0.69,0.6,0.22,0.54,0.3,0.35,0.47,0.43,0.9,0.67,0.79,0.71,0.64,0.65,0.02,0.21,0.12,0.34,0.43,0.53,0.57,0.78,0.86,0.95,0.94,0.22,0.5,0.8,0.9,0.87,0.365017824,0.59,0.69,0.45,0.89,0.61,0.42,0.75,0.08,0.22,0.61,0.71,0.56,0.73,0.25,0.96,0.44,0.51,0.61,0.68,0.05,0.24,0.23
California,-118.201647,33.923962,Lynwood,0.08,0.454,0.076274809,0.765,0.13,0.12,0.65,0.466675325,0.288938058,0.12,0.1,0.24,0.59,0.09,0.07,0.25,0.291628027,0.28,0.07,0.07,0.26,0.1,0.17,0.2,0.22,0.12,0.58,0.3,0.378,0.04,0.343686254,0.33,0.84,0.12,0.385,0.09,0.34,0.73,0.49,0.478,0.42,0.54,0.55,0.18,0.03,0.11,0.241761364,0.18,0.43,0.48,0.51,0.61,0.172,0.169,0.169,0.167,0.809,0.127,0.232,0.452,0.487,0.394,0.33,0.166,0.497476611,0.93,0.36,0.29,0.31,0.43,0.211129469,0.33,0.45,0.84,0.96,0.29,0.198,0.37,0.53,0.85,0.72,0.01,0.219,0.222
California,-117.0231,32.7678,La Mesa,0.07,0.24,0.06,0.86,0.19,0.18,0.27,0.5,0.34,0.58,0.08,0.32,0.48,0.23,0.56,0.52,0.3,0.64,0.4,0.4,0.33,0.28,0.28,0.37,0.39,0.04,0.23,0.12,0.21,0.38,0.28,0.5,0.2,0.5,0.22,0.5,0.67,0.5,0.75,0.26,0.54,0.69,0.4,0.35,0.44,0.02,0.15,0.03,0.35,0.35,0.42,0.43,0.22,0.19,0.21,0.2,0.79,0.11,0.09,0.25,0.3,0.26,0.36,0.2,0.67,0.87,0.36,0.11,0.52,0.09,0.2,0.41,0.5,0.71,0.55,0.08,0.27,0.4,0.42,0.69,0.67,0.02,0.48,0.2
California,-122.2886,38.0171,Hercules,0.01,0.71,0.25,0.08,0.132,0.19,0.4,0.42,0.21,0.11,0.03,0.73,0.96,0.15,0.59,0.06,0.21,0.21,0.47,0.55,0.51,0.27,0.38,0.5,0.52,0.02,0.04,0.13,0.14,0.56,0.24,0.83,0.23,0.36,0.24,0.55,0.29,0.33,0.37,0.77,0.83,0.89,0.83,0.423610108,0.427111913,0.031198347,0.03,0.03,0.2,0.26,0.38,0.44,0.44,0.51,0.66,0.7,0.3,0.29,0.54,0.78,0.73,0.365017824,0.86,0.36,0.37,0.77,0.88,0.17,0.96,0.02,0.29,0.59,0.98,0.52,0.86,0.32,0.93,0.46,0.3,0.33,0.75,0.01,0.25,0.13
California,-116.2156,33.7206,Indio,0.04,0.44155359,0.08,0.3,0.1,0.12,0.55,0.66,0.45,0.24,0.06,0.24,0.61,0.39,0.2,0.33,0.55,0.33,0.14,0.2,0.16,0.17,0.24,0.22,0.23,0.07,0.56,0.3,0.86,0.13,0.66,0.44,0.04,0.27,0.38,0.16,0.45,0.53,0.59,0.96,0.5,0.59,0.61,0.45,0.41,0.04,0.47,0.08,0.49,0.59,0.63,0.64,0.172,0.169,0.169,0.167,0.809,0.127,0.232,0.88,0.78,0.365017824,0.31,0.166,0.72,0.835877395,0.37,0.15,0.75,0.42,0.211129469,0.17,0.37,0.63,0.57,0.24,0.93,0.43,0.39,0.58,0.59,0.05,0.18,0.39
California,-122.325662,37.888621,Albany,0.01,0.24,0.12,0.55,0.132,0.15,0.22,0.39,0.2,0.41,0.03,0.38,0.56,0.19,0.72,0.37,0.17,0.41,0.45,0.5,0.45,0.16,0.29,0.32,0.42,0.01,0.24,0.1,0.11,0.322378465,0.13,0.58,0.14,0.431,0.13,0.411463737,0.55,0.46,0.66,0.29,0.6,0.82,0.33,0.52,0.54,0.031198347,0.19,0.03,0.64,0.71,0.76,0.73,0.172,0.169,0.169,0.94,0.49,0.29,0.06,0.27,0.26,0.33,0.3,0.25,0.84,0.88,0.32,0.18,0.13,0.04,0.14,0.65,0.58,0.47,0.63,0.17,0.75,0.4,0.38,0.35,0.46,0.063,0.8,0.25
California,-117.8653,34.1361,Glendora,0.06,0.58,0.02,0.83,0.34,0.28,0.41,0.44,0.27,0.32,0.08,0.57,0.67,0.29,0.52,0.34,0.25,0.41,0.46,0.46,0.4,0.3,0.36,0.41,0.5,0.02,0.12,0.15,0.27,0.35,0.23,0.6,0.44,0.4,0.26,0.5,0.43,0.37,0.49,0.59,0.74,0.81,0.68,0.44,0.48,0.01,0.13,0.04,0.27,0.31,0.39,0.42,0.24,0.24,0.27,0.27,0.69,0.15,0.35,0.62,0.62,0.54,0.71,0.26,0.32,0.9,0.7,0.27,0.48,0.06,0.08,0.62,0.66,0.58,0.64,0.22,0.37,0.53,0.59,0.87,0.84,0.05,0.2,0.12
California,-122.0363,37.3688,Sunnyvale,0.17,0.32,0.07,0.57,0.132,0.24,0.24,0.52,0.27,0.33,0.19,0.57,0.76,0.23,0.65,0.29,0.21,0.39,0.59,0.64,0.47,0.27,0.42,0.41,0.49,0.05,0.11,0.16,0.2,0.6,0.21,0.73,0.360189781,0.23,0.23,0.69,0.59,0.57,0.64,0.4,0.64,0.78,0.6,0.56,0.56,0.04,0.19,0.18,0.45,0.54,0.6,0.65,0.72,0.75,0.76,0.75,0.53,0.29,0.22,0.36,0.4,0.36,0.37,0.39,0.67,0.82,0.36,0.08,0.58,0.05,0.17,0.21885208,0.73,0.43,0.54,0.11,0.67,0.35,0.42,0.54,0.52,0.06,0.45,0.1
California,-121.768,37.6819,Livermore,0.08,0.49,0.03,0.84,0.28,0.18,0.39,0.49,0.28,0.2,0.09,0.62,0.78,0.23,0.58,0.24,0.21,0.45,0.49,0.49,0.35,0.29,0.38,0.35,0.42,0.03,0.12,0.1,0.18,0.44,0.22,0.75,0.32,0.54,0.26,0.5,0.51,0.37,0.56,0.5,0.72,0.72,0.64,0.54,0.57,0.01,0.12,0.02,0.41,0.46,0.46,0.48,0.19,0.19,0.17,0.16,0.85,0.09,0.22,0.54,0.54,0.5,0.62,0.16,0.33,0.87,0.61,0.13,0.65,0.04,0.06,0.57,0.7,0.58,0.75,0.24,0.19,0.56,0.45,0.62,0.73,0.05,0.24,0.13
California,-124.0828,40.8665,Arcata,0.01,0.36,0.02,0.88,0.16,0.09,0.396790005,0.466675325,0.319,0.29,0.16,0.11,0.55,0.35,0.49,0.34,0.42,0.34,0.19,0.19,0.16,0.18,0.09,0.19,0.23,0.03,0.75,0.16,0.23,0.6,0.63,0.33,0.24,0.67,0.34,0.45,0.38,0.421,0.5,0.31,0.43,0.47,0.592967033,0.37,0.46,0.01,0.21,0.01,0.25,0.26,0.28,0.29,0.08,0.07,0.07,0.07,0.87,0.08,0.12,0.28,0.34,0.3,0.29,0.16,0.66,0.88,0.29,0.21,0.56,0.21,0.51,0.19,0.29,0.483,0.39,0.21,0.13,0.62,0.22,0.3,0.73,0.02,0.16,0.16
California,-122.2605,37.5072,San Carlos,0.03,0.29,0.02,0.87,0.37,0.12,0.2,0.27,0.14,0.52,0.04,0.71,0.55,0.17,0.76,0.45,0.1,0.59,0.79,0.78,0.330356061,0.35,0.54,0.58,0.363011407,0.01,0.06,0.08,0.12,0.58,0.09,0.67,0.36,0.41,0.16,0.66,0.48,0.3,0.51,0.28,0.8,0.85,0.63,0.55,0.59,0.031198347,0.05,0.02,0.15,0.18,0.25,0.31,0.13,0.14,0.17,0.2,0.73,0.11,0.08,0.32,0.36,0.24,0.71,0.09,0.48,0.93,0.68,0.24,0.38,0.03,0.245,0.248,0.76,0.51,0.86,0.25,0.37,0.55,0.66,0.72,0.8,0.01,0.39,0.08
California,-117.0864,33.1192,Escondido,0.16,0.5,0.03,0.78,0.23,0.43,0.37,0.53,0.34,0.4,0.17,0.35,0.52,0.38,0.47,0.46,0.36,0.5,0.33,0.34,0.27,0.16,0.32,0.23,0.26,0.11,0.29,0.34,0.37,0.28,0.38,0.55,0.34,0.27,0.36,0.37,0.54,0.41,0.66,0.54,0.59,0.65,0.56,0.5,0.49,0.06,0.27,0.12,0.55,0.64,0.65,0.68,0.67,0.67,0.62,0.6,0.59,0.49,0.43,0.53,0.47,0.61,0.36,0.47,0.66,0.74,0.41,0.21,0.79,0.16,0.32,0.43,0.53,0.74,0.83,0.21,0.51,0.38,0.18,0.58,0.5,0.1,0.25,0.26
California,-118.3526,33.9164,Hawthorne,0.1,0.43,0.076274809,0.12,0.67,0.58,0.4,0.66,0.42,0.21,0.11,0.32,0.72,0.12,0.24,0.2,0.45,0.23,0.3,0.36,0.36,0.26,0.31,0.29,0.33,0.09,0.36,0.37,0.45,0.24,0.43,0.63,0.62,0.22,0.43,0.32,0.72,0.67,0.76,0.59,0.38,0.37,0.35,0.48,0.48,0.09,0.241761364,0.14,0.42,0.51,0.57,0.64,0.86,0.92,0.94,0.97,0.31,0.67,0.43,0.46,0.62,0.46,0.05,0.88,0.497476611,0.72,0.553620951,0.16,0.6,0.24,0.25,0.6,0.54,0.6,0.68,0.1,0.87,0.37,0.31,0.74,0.59,0.01,0.219,0.222
California,-117.0842,32.6401,Chula Vista,0.2,0.53,0.09,0.51,0.55,0.69,0.42,0.54,0.36,0.37,0.21,0.34,0.57,0.1,0.41,0.42,0.49,0.68,0.31,0.34,0.31,0.2,0.31,0.31,0.35,0.12,0.25,0.33,0.41,0.27,0.37,0.5,0.32,0.35,0.31,0.42,0.54,0.41,0.63,0.58,0.57,0.67,0.58,0.38,0.37,0.05,0.19,0.2,0.34,0.37,0.42,0.44,0.53,0.51,0.52,0.5,0.32,0.44,0.41,0.56,0.6,0.54,0.43,0.5,0.63,0.86,0.42,0.1,0.65,0.12,0.2,0.41,0.49,0.67,0.67,0.17,0.66,0.35,0.39,0.65,0.57,0.08,0.39,0.3
California,-116.3745,33.7222,Palm Desert,0.02,0.2,0.02,0.87,0.11,0.25,0.24,0.31,0.2,0.82,0.04,0.42,0.32,0.13,0.59,0.71,0.12,0.6,0.72,0.74,0.33,0.25,0.34,0.29,0.32,0.01,0.18,0.13,0.22,0.37,0.22,0.44,0.06,0.3,0.12,0.47,0.59,0.37,0.69,0.2,0.62,0.78,0.5,0.53,0.64,0.01,0.14,0.02,0.42,0.52,0.62,0.65,0.4,0.43,0.47,0.45,0.71,0.26,0.15,0.22,0.19,0.31,0.54,0.2,0.64,0.734,0.57,0.11,0.85,0.04,0.03,0.44,0.62,0.87,0.8,0.220930657,0.4,0.33,0.27,0.33,0.57,0.05,0.1,0.31
California,-121.8863,37.3382,San Jose,0.69,0.69,0.09,0.43,0.132,0.49,0.43,0.57,0.36,0.2,0.69,0.57,0.77,0.2,0.48,0.24,0.43,0.32,0.4,0.47,0.37,0.23,0.32,0.31,0.36,0.65,0.24,0.37,0.39,0.4,0.33,0.65,0.74,0.26,0.36,0.45,0.49,0.59,0.56,0.75,0.58,0.7,0.62,0.48,0.48,0.031198347,0.32,0.08,0.43,0.5,0.58,0.67,0.79,0.81,0.86,0.9,0.33,0.59,0.66,0.73,0.69,0.365017824,0.5,0.68,0.51,0.88,0.53,0.21,0.65,0.09,0.28,0.7,0.7,0.64,0.73,0.25,0.79,0.44,0.44,0.7,0.65,0.042641907,0.38,0.27
California,-116.9586,33.7839,San Jacinto,0.01,0.46,0.02,0.62,0.06,0.62,0.33,0.4,0.24,0.75,0.03,0.15,0.11,0.08,0.34,0.86,0.77,0.7,0.14,0.16,0.17,0.12,0.27,0.21,0.21,0.02,0.42,0.57,0.69,0.1,0.54,0.14,0.27,0.36,0.47,0.24,0.51,0.3,0.63,0.54,0.5,0.58,0.66,0.18,0.07,0.01,0.32,0.02,0.37,0.46,0.46,0.47,0.39,0.41,0.38,0.35,0.54,0.43,0.5,0.49,0.34,0.365017824,0.51,0.5,0.79,0.835877395,0.61,0.48,0.79,0.28,0.32,0.19,0.33,0.69,0.66,0.35,0.43,0.43,0.27,0.47,0.64,0.03,0.13,0.26
California,-116.31,33.6634,La Quinta,0.03,0.54,0.04,0.69,0.09,0.49,0.3,0.43,0.21,0.31,0.02,0.46,0.56,0.38,0.43,0.34,0.29,0.37,0.5,0.58,0.16,0.11,0.26,0.28,0.29,0.01,0.16,0.23,0.31,0.33,0.37,0.58,0.14,0.33,0.21,0.44,0.55,0.3,0.63,0.55,0.64,0.77,0.75,0.26,0.41,0.01,0.15,0.01,0.33,0.37,0.34,0.33,0.27,0.27,0.22,0.2,0.61,0.3,0.45,0.6,0.45,0.365017824,0.58,0.37,0.32,0.734,0.67,0.28,0.96,0.08,0.18,0.27,0.73,0.74,0.72,0.43,0.34,0.44,0.18,0.4,0.56,0.07,0.04,0.31
California,-118.7815,34.2694,Simi Valley,0.14,0.69,0.03,0.82,0.33,0.23,0.47,0.53,0.34,0.13,0.16,0.7,0.87,0.29,0.5,0.18,0.17,0.27,0.46,0.46,0.51,0.23,0.4,0.43,0.45,0.03,0.08,0.11,0.21,0.33,0.22,0.79,0.51,0.24,0.26,0.48,0.45,0.43,0.51,0.67,0.74,0.81,0.75,0.5,0.58,0.03,0.15,0.08,0.31,0.38,0.42,0.49,0.26,0.28,0.28,0.3,0.74,0.16,0.44,0.75,0.74,0.71,0.73,0.25,0.27,0.89,0.73,0.31,0.71,0.03,0.11,0.62,0.87,0.74,0.77,0.15,0.35,0.5,0.45,0.5,0.75,0.09,0.25,0.1
California,-120.0607,36.9613,Madera,0.03,0.72,0.09,0.35,0.1,0.12,0.54,0.56,0.37,0.35,0.2,0.16,0.4,0.56,0.23,0.48,0.308,0.43,0.13,0.19,0.18,0.13,0.24,0.19,0.2,0.07,0.72,0.281034304,0.85,0.12,0.354,0.24,0.36,0.33,0.57,0.17,0.48,0.47,0.64,0.81,0.4,0.41,0.41,0.32,0.27,0.03,0.46,0.04,0.33,0.5,0.58,0.65,0.51,0.67,0.71,0.72,0.24,0.127,0.82,0.77,0.63,0.365017824,0.31,0.87,0.62,0.87,0.39,0.3,0.65,0.38,0.211129469,0.13,0.27,0.66,0.42,0.31,0.65,0.56,0.47,0.74,0.8,0.03,0.24,0.51
California,-117.3009,34.4264,Hesperia,0.06,0.65,0.05,0.78,0.09,0.35,0.45,0.45,0.26,0.37,0.08,0.32,0.42,0.17,0.3,0.52,0.57,0.59,0.22,0.21,0.27,0.24,0.25,0.29,0.29,0.06,0.32,0.3,0.5,0.09,0.61,0.3,0.26,0.18,0.5,0.22,0.52,0.27,0.52,0.66,0.66,0.66,0.63,0.08,0.08,0.02,0.2,0.02,0.29,0.37,0.4,0.39,0.14,0.15,0.15,0.13,0.78,0.14,0.51,0.71,0.66,0.365017824,0.67,0.37,0.37,0.83,0.7,0.29,0.88,0.25,0.2,0.24,0.44,0.85,0.75,0.36,0.19,0.56,0.3,0.4,0.76,0.042641907,0.09,0.16
California,-121.9886,37.5483,Fremont,0.26,0.56,0.07,0.55,0.132,0.25,0.35,0.5,0.28,0.18,0.27,0.65,0.83,0.29,0.55,0.19,0.26,0.33,0.51,0.53,0.42,0.34,0.44,0.43,0.52,0.07,0.1,0.15,0.21,0.48,0.22,0.74,0.63,0.25,0.3,0.55,0.46,0.42,0.48,0.57,0.74,0.83,0.71,0.54,0.57,0.05,0.15,0.06045977,0.34,0.42,0.53,0.58,0.48,0.52,0.6,0.59,0.54,0.24,0.32,0.6,0.64,0.52,0.59,0.32,0.41,0.88,0.57,0.1,0.71,0.04,0.11,0.71,0.75,0.53,0.74,0.18,0.6,0.48,0.42,0.49,0.64,0.042641907,0.19,0.2
California,-122.0839,37.3861,Mountain View,0.09,0.23,0.1,0.59,0.311516729,0.3,0.19,0.54,0.26,0.29,0.11,0.51,0.77,0.15,0.63,0.24,0.18,0.3,0.59,0.65,0.45,0.29,0.43,0.37,0.43,0.04,0.15,0.22,0.21,0.66,0.14,0.81,0.77,0.38,0.2,0.7,0.69,0.67,0.74,0.35,0.62,0.75,0.53,0.6,0.61,0.02,0.21,0.1,0.66,0.67,0.71,0.74,0.172,0.94,0.92,0.87,0.53,0.46,0.19,0.25,0.24,0.32,0.18,0.39,0.8,0.83,0.22,0.09,0.56,0.06,0.11,0.21885208,0.7,0.47,0.7,0.22,0.69,0.32,0.26,0.31,0.671637037,0.03,0.47,0.17
California,-118.308968,34.18084,Burbank,0.13,0.3,0.03,0.74,0.42,0.42,0.3,0.48,0.29,0.48,0.15,0.4,0.57,0.19,0.46,0.41,0.32,0.4,0.47,0.49,0.45,0.2,0.34,0.38,0.42,0.07,0.21,0.29,0.34,0.36,0.3,0.58,0.42,0.3,0.29,0.51,0.62,0.55,0.68,0.42,0.59,0.7,0.54,0.45,0.44,0.05,0.29,0.16,0.39,0.43,0.47,0.56,0.71,0.68,0.67,0.74,0.44,0.49,0.21,0.32,0.38,0.32,0.33,0.45,0.83,0.83,0.32,0.24,0.29,0.09,0.33,0.71,0.6,0.61,0.63,0.19,0.77,0.36,0.48,0.75,0.64,0.05,0.45,0.2
California,-118.0528,34.1617,Sierra Madre,0.19,0.27,0.02,0.88,0.31,0.18,0.18,0.3,0.15,0.49,0.02,0.57,0.58,0.57,0.68,0.43,0.15,0.42,0.68,0.66,0.54,0.28,0.286421984,0.44,0.52,0.07,0.13,0.09,0.11,0.65,0.09,0.62,0.21,0.41785323,0.11,0.411463737,0.58,0.43,0.63,0.33,0.7,0.81,0.48,0.34,0.39,0.031198347,0.07,0.01,0.25,0.34,0.34,0.32,0.16,0.19,0.17,0.15,0.81,0.08,0.11,0.29,0.38,0.17,0.59,0.11,0.57,0.82,0.53,0.228365672,0.29,0.06,0.29,0.21885208,0.62,0.39,0.62,0.18,0.26,0.54,0.62,0.86,0.81,0.01,0.3,0.06
California,-122.4111,37.6305,San Bruno,0.05,0.44,0.08,0.57,0.132,0.34,0.31,0.5,0.29,0.33,0.06,0.5,0.69,0.22,0.58,0.31,0.21,0.45,0.45,0.48,0.34,0.25,0.37,0.4,0.48,0.02,0.11,0.19,0.26,0.33,0.22,0.63,0.18,0.27,0.3,0.4,0.52,0.55,0.53,0.53,0.68,0.82,0.66,0.75,0.66,0.01,0.17,0.06,0.31,0.34,0.42,0.47,0.52,0.5,0.57,0.57,0.47,0.31,0.27,0.45,0.46,0.44,0.55,0.4,0.62,0.88,0.55,0.22,0.44,0.05,0.23,0.21885208,0.71,0.56,0.74,0.19,0.72,0.52,0.57,0.62,0.74,0.02,0.51,0.12
California,-116.4668,33.7805,Cathedral City,0.03,0.49,0.04,0.61,0.22,0.69,0.33,0.49,0.29,0.46,0.05,0.32,0.4,0.34,0.34,0.53,0.4,0.45,0.28,0.33,0.23,0.28,0.27,0.24,0.25,0.04,0.35,0.49,0.53,0.19,0.38,0.5,0.08,0.2,0.28,0.25,0.59,0.47,0.64,0.62,0.57,0.58,0.53,0.47,0.37,0.03,0.4,0.05,0.33,0.48,0.52,0.6,0.58,0.73,0.73,0.77,0.36,0.67,0.55,0.54,0.42,0.72,0.46,0.62,0.66,0.734,0.54,0.15,0.88,0.19,0.23,0.26,0.56,0.74,0.86,0.28,0.74,0.33,0.25,0.41,0.54,0.05,0.13,0.51
California,-118.1844444,33.9605556,Cudahy,0.02,0.454,0.02,0.765,0.11,0.12,0.63,0.466675325,0.288938058,0.09,0.04,0.18,0.64,0.21,0.02,0.19,0.291628027,0.11,0.02,0.06,0.17,0.11,0.2,0.19,0.2,0.06,0.73,0.3,0.378,0.02,0.69,0.4,0.88,0.41785323,0.385,0.435,0.36,0.71,0.56,0.478,0.42,0.47,0.5,0.03,0.53,0.05,0.241761364,0.08,0.42,0.57,0.62,0.7,0.172,0.169,0.169,0.167,0.809,0.127,0.232,0.452,0.96,0.394,0.565,0.166,0.497476611,0.91,0.549,0.14,0.52,0.46,0.211129469,0.38,0.5,0.78,0.68,0.39,0.198,0.3,0.35,0.74,0.6,0.063,0.219,0.66
